Tipo_de_Moradia,Bairro,Area,Quartos,Banheiros,Vagas,Preco,Condominio,Aceita_Animais,Area_de_Servico,Churrasqueira,Elevador,Varanda,Piscina,Condominio_Fechado,Espaco_Gourmet,Portao_Eletronico,Quintal_ou_Jardim
Apartamento,Estrela Sul,80.0,1.0,1.0,1.0,395000,250.0,True,False,False,True,False,False,False,False,False,False
Apartamento,Estrela Sul,87.0,2.0,3.0,2.0,692000,240.0,True,False,True,True,False,True,False,True,False,False
Apartamento,Estrela Sul,70.0,2.0,2.0,1.0,549000,330.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Estrela Sul,120.0,3.0,1.0,2.0,890000,440.0,True,False,True,True,True,True,False,False,False,False
Apartamento,Estrela Sul,180.0,3.0,3.0,2.0,880000,440.0,False,False,False,False,True,True,False,True,False,True
Apartamento,Estrela Sul,70.0,3.0,2.0,1.0,335000,260.0,False,False,True,True,True,True,True,False,False,False
Apartamento,Estrela Sul,70.0,2.0,2.0,1.0,275000,317.0,True,False,True,True,False,True,True,False,False,False
Apartamento,Estrela Sul,78.0,2.0,2.0,2.0,629900,,False,False,True,True,True,True,False,False,False,False
Apartamento,Estrela Sul,86.0,2.0,3.0,2.0,702572,,False,False,True,False,True,True,False,True,False,False
Apartamento,Estrela Sul,115.0,3.0,4.0,2.0,949935,550.0,False,False,False,True,False,False,True,False,False,False
Apartamento,Estrela Sul,76.0,2.0,2.0,2.0,629900,1.0,False,False,True,True,False,True,True,True,False,False
Apartamento,Estrela Sul,82.0,2.0,2.0,1.0,589000,330.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Estrela Sul,69.0,1.0,1.0,1.0,289000,372.0,True,False,False,True,False,False,False,True,False,False
Apartamento,Estrela Sul,70.0,3.0,2.0,1.0,320000,321.0,False,False,True,True,False,True,True,True,False,False
Apartamento,Estrela Sul,80.0,2.0,1.0,1.0,549000,250.0,False,False,False,True,False,False,False,False,False,False
Apartamento,Estrela Sul,71.0,2.0,2.0,1.0,249500,314.0,True,True,True,True,False,True,False,False,False,False
Apartamento,Estrela Sul,78.0,2.0,1.0,2.0,629900,,False,False,True,False,False,True,False,True,False,False
Apartamento,Estrela Sul,30.0,1.0,1.0,1.0,220000,296.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Estrela Sul,87.0,2.0,3.0,2.0,619250,,True,True,False,True,True,True,False,True,False,False
Casa,Estrela Sul,157.0,3.0,3.0,2.0,890000,,False,False,False,False,False,False,False,False,False,False
Casa,Estrela Sul,320.0,2.0,4.0,2.0,890000,,False,False,False,False,False,False,False,False,False,False
Casa,Estrela Sul,157.0,3.0,2.0,4.0,890000,,False,False,False,False,True,True,False,True,False,False
Casa,Estrela Sul,157.0,3.0,3.0,2.0,890000,,False,False,True,False,False,True,False,True,False,True
Casa,Estrela Sul,400.0,5.0,1.0,2.0,2891501,,False,False,False,False,False,True,True,False,False,False
Casa,Estrela Sul,640.0,4.0,7.0,3.0,3950000,440.0,True,True,False,False,False,False,True,True,False,True
Casa,Estrela Sul,450.0,3.0,5.0,4.0,3500000,480.0,False,False,False,False,False,False,True,False,False,False
Casa,Estrela Sul,325.0,4.0,6.0,3.0,2650000,450.0,False,True,False,False,True,False,False,True,False,False
Casa,Estrela Sul,450.0,3.0,5.0,4.0,3500000,480.0,False,False,True,False,True,True,True,False,False,False
Casa,Estrela Sul,450.0,4.0,5.0,4.0,3500000,480.0,True,False,True,False,False,True,True,False,False,True
Casa,Estrela Sul,325.0,4.0,6.0,3.0,2650000,450.0,False,True,False,False,True,True,True,True,False,True
Casa,Estrela Sul,557.0,5.0,6.0,8.0,2500000,450.0,True,False,True,False,False,True,False,False,False,True
Casa,Estrela Sul,480.0,4.0,7.0,4.0,3490000,440.0,True,True,False,False,False,False,False,False,False,False
Casa,Estrela Sul,381.0,4.0,5.0,5.0,3400000,482.0,False,False,False,False,False,False,True,False,False,False
Casa,Estrela Sul,450.0,5.0,3.0,8.0,2499480,1.0,True,False,True,False,False,True,False,True,False,False
Casa,Estrela Sul,157.0,3.0,3.0,2.0,879000,,True,True,False,False,True,True,False,True,False,True
Casa,Estrela Sul,640.0,4.0,7.0,6.0,3950000,440.0,True,False,True,False,False,True,True,False,False,False
Casa,Estrela Sul,451.0,4.0,6.0,4.0,5990000,482.0,True,False,True,False,False,True,True,True,False,False
Casa,Estrela Sul,445.0,4.0,5.0,6.0,3680000,510.0,True,False,True,False,False,True,False,True,False,False
Casa,Estrela Sul,400.0,5.0,3.0,2.0,2890000,350.0,False,False,False,False,False,True,False,False,False,False
Casa,Estrela Sul,752.0,4.0,5.0,16.0,5990000,482.0,False,False,False,False,False,False,False,False,False,False
Casa,Estrela Sul,350.0,5.0,3.0,4.0,2890000,440.0,False,False,True,False,False,True,False,True,False,False
Casa,Estrela Sul,325.0,4.0,7.0,2.0,2650000,450.0,False,True,False,False,True,False,False,False,False,False
Casa,Estrela Sul,557.0,5.0,6.0,8.0,2499000,,True,False,True,False,False,True,False,False,False,True
Casa,Estrela Sul,445.0,4.0,5.0,6.0,3680000,462.0,False,False,False,False,False,False,False,False,False,False
Casa,Estrela Sul,752.0,4.0,6.0,4.0,5990000,482.0,True,True,False,False,True,False,False,False,False,True
Casa,Estrela Sul,489.0,5.0,6.0,5.0,2500000,440.0,False,False,True,False,False,True,True,True,False,False
Casa,Estrela Sul,640.0,4.0,6.0,,3590000,440.0,True,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,91.0,2.0,1.0,1.0,100000,,True,False,False,False,True,False,False,True,False,False
Casa,Teixeiras,372.0,7.0,6.0,3.0,950000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,91.0,2.0,1.0,1.0,170000,,True,False,False,False,True,False,False,True,False,False
Casa,Teixeiras,320.0,3.0,3.0,2.0,1200000,,False,False,True,False,False,False,False,True,False,False
Casa,Teixeiras,180.0,2.0,1.0,2.0,495000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,130.0,2.0,2.0,2.0,495000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,100.0,2.0,1.0,2.0,495000,,False,False,False,False,False,False,False,False,False,True
Casa,Teixeiras,120.0,3.0,3.0,3.0,600000,,True,True,True,False,False,False,False,False,False,False
Casa,Teixeiras,100.0,2.0,1.0,2.0,495000,,False,False,False,False,False,False,False,True,False,False
Casa,Teixeiras,120.0,2.0,2.0,1.0,360000,,True,True,False,False,True,False,False,True,False,False
Casa,Teixeiras,180.0,2.0,2.0,2.0,495000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,377.0,3.0,5.0,4.0,2500000,1.0,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,110.0,2.0,1.0,1.0,360000,,True,True,False,False,True,False,False,True,False,False
Casa,Teixeiras,200.0,3.0,5.0,3.0,1200000,,True,False,False,False,False,True,False,True,False,True
Casa,Teixeiras,253.0,6.0,3.0,2.0,800000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,100.0,2.0,2.0,2.0,495000,,True,True,False,False,True,False,False,True,False,True
Casa,Teixeiras,130.0,2.0,2.0,2.0,495000,,False,False,True,False,False,False,False,False,False,True
Casa,Teixeiras,300.0,4.0,2.0,,400000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,105.0,2.0,2.0,,495000,,False,False,False,False,False,False,False,False,False,False
Casa,Teixeiras,200.0,3.0,3.0,4.0,2200000,,False,False,True,False,False,True,False,False,False,True
Casa,Teixeiras,129.0,3.0,4.0,1.0,750000,1.0,False,True,True,False,True,False,False,False,False,True
Casa,Teixeiras,158.0,4.0,4.0,2.0,850000,,False,True,False,False,False,False,False,False,False,False
Casa,Teixeiras,250.0,3.0,2.0,2.0,690000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,56.0,2.0,1.0,1.0,280815,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,67.0,3.0,1.0,1.0,199000,210.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,56.0,2.0,1.0,,247752,220.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,85.0,2.0,2.0,1.0,310000,211.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,72.0,2.0,2.0,1.0,259900,273.0,True,False,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,100.0,3.0,2.0,2.0,450000,320.0,False,False,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,55.0,2.0,2.0,1.0,299000,380.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,68.0,2.0,2.0,1.0,250000,222.0,True,False,False,False,False,False,False,False,True,False
Apartamento,Teixeiras,55.0,2.0,1.0,1.0,289000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,60.0,2.0,2.0,1.0,355000,,False,False,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,140.0,2.0,1.0,,247752,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,85.0,2.0,2.0,1.0,310000,212.0,False,False,False,False,False,False,False,False,True,False
Apartamento,Teixeiras,55.0,2.0,2.0,1.0,285000,259.0,True,False,True,True,False,True,False,False,False,False
Apartamento,Teixeiras,50.0,2.0,1.0,1.0,296800,170.0,True,False,False,False,False,False,True,False,True,False
Apartamento,Teixeiras,56.0,2.0,1.0,,247752,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,78.0,2.0,1.0,,255000,215.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,68.0,3.0,2.0,1.0,489900,380.0,True,True,True,True,False,True,False,False,False,False
Apartamento,Teixeiras,80.0,2.0,1.0,1.0,255000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,68.0,3.0,2.0,1.0,489900,380.0,False,False,True,True,False,True,False,True,False,False
Apartamento,Teixeiras,65.0,2.0,1.0,1.0,280000,250.0,True,True,False,True,True,False,False,False,False,False
Apartamento,Teixeiras,65.0,2.0,1.0,1.0,294990,,False,False,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,84.0,2.0,2.0,1.0,380000,293.0,True,True,False,True,True,False,False,False,False,False
Apartamento,Teixeiras,70.0,2.0,1.0,1.0,229000,,True,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,63.0,2.0,1.0,1.0,155000,220.0,True,False,False,True,False,False,False,False,False,True
Apartamento,Teixeiras,110.0,3.0,3.0,2.0,660000,100.0,False,False,False,True,True,False,False,False,True,False
Apartamento,Teixeiras,125.0,3.0,3.0,2.0,630000,90.0,False,True,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,56.0,2.0,1.0,,247280,200.0,True,False,False,False,False,False,False,False,False,False
Apartamento,Teixeiras,86.0,3.0,1.0,2.0,560000,,True,True,False,True,True,False,False,False,False,False
Apartamento,Teixeiras,56.0,2.0,1.0,1.0,280815,,False,False,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,56.0,2.0,1.0,1.0,247752,,False,False,False,True,True,False,False,False,False,False
Apartamento,Teixeiras,115.0,2.0,2.0,1.0,235000,220.0,True,True,False,True,False,False,False,False,False,False
Apartamento,Teixeiras,65.0,2.0,1.0,1.0,254901,,False,True,False,True,True,False,False,False,False,False
Apartamento,Teixeiras,210.0,4.0,4.0,3.0,1090000,380.0,True,False,False,True,True,False,False,True,False,False
Apartamento,Teixeiras,110.0,3.0,2.0,1.0,480000,330.0,True,False,False,False,False,False,False,False,True,False
Apartamento,Teixeiras,50.0,2.0,1.0,1.0,165000,220.0,True,False,False,True,False,False,True,False,False,True
Apartamento,Jardim Glória,69.0,2.0,2.0,1.0,274000,200.0,True,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,80.0,2.0,2.0,1.0,260000,230.0,False,True,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,70.0,2.0,1.0,1.0,270000,220.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,83.0,3.0,2.0,1.0,350000,570.0,False,False,False,False,False,False,False,False,True,False
Apartamento,Jardim Glória,83.0,3.0,2.0,1.0,350000,518.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,107.0,3.0,2.0,1.0,350000,287.0,True,True,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,104.0,3.0,3.0,2.0,859000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,107.0,3.0,2.0,1.0,310000,285.0,True,False,False,False,False,False,False,False,True,False
Apartamento,Jardim Glória,76.0,2.0,1.0,1.0,599000,,False,False,False,False,True,False,False,True,False,False
Apartamento,Jardim Glória,80.0,2.0,1.0,2.0,599000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,150.0,3.0,3.0,3.0,880000,451.0,True,True,False,True,False,False,True,True,False,False
Apartamento,Jardim Glória,69.0,2.0,2.0,1.0,280000,300.0,True,False,False,False,False,False,True,False,False,True
Apartamento,Jardim Glória,76.0,2.0,2.0,1.0,619000,,False,False,False,False,False,True,False,True,False,False
Apartamento,Jardim Glória,107.0,3.0,2.0,1.0,350000,287.0,True,True,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,99.0,2.0,2.0,2.0,813000,,True,False,True,True,False,True,False,False,False,False
Apartamento,Jardim Glória,78.0,4.0,2.0,,279000,250.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,72.0,2.0,2.0,1.0,270000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,71.0,2.0,1.0,1.0,240000,,True,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,80.0,2.0,2.0,2.0,599000,350.0,True,False,False,True,True,True,False,False,False,False
Apartamento,Jardim Glória,100.0,4.0,2.0,,317000,270.0,False,True,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,97.0,2.0,1.0,,280000,70.0,True,True,False,False,False,False,False,True,False,False
Apartamento,Jardim Glória,80.0,2.0,2.0,1.0,270000,200.0,True,True,False,False,True,False,False,False,False,False
Apartamento,Jardim Glória,78.0,3.0,2.0,,265000,250.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,75.0,2.0,2.0,1.0,260000,218.0,True,False,False,False,True,False,False,False,False,True
Apartamento,Jardim Glória,98.0,2.0,2.0,9.0,369900,298.0,True,False,False,False,False,False,False,False,True,False
Apartamento,Jardim Glória,150.0,3.0,3.0,2.0,859000,,False,False,False,False,True,False,False,True,False,False
Apartamento,Jardim Glória,80.0,2.0,2.0,1.0,269900,290.0,True,True,False,False,True,False,False,False,False,True
Apartamento,Jardim Glória,105.0,3.0,2.0,,320000,280.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,110.0,3.0,3.0,1.0,349900,280.0,True,True,False,False,False,False,False,False,False,True
Apartamento,Jardim Glória,90.0,2.0,3.0,1.0,430000,280.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,79.0,2.0,1.0,1.0,599000,,False,False,False,False,False,False,False,True,False,False
Apartamento,Jardim Glória,80.0,2.0,2.0,1.0,599000,,False,False,True,True,True,True,False,False,False,False
Apartamento,Jardim Glória,75.0,2.0,2.0,1.0,260000,210.0,True,True,False,False,True,False,False,False,False,True
Apartamento,Jardim Glória,70.0,2.0,1.0,1.0,320000,1.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim Glória,70.0,2.0,2.0,1.0,489000,220.0,True,True,False,True,True,False,False,True,False,False
Casa,Jardim Glória,350.0,5.0,6.0,4.0,1000000,,True,False,False,False,False,False,False,False,False,False
Casa,Jardim Glória,228.0,3.0,4.0,1.0,500000,,False,False,True,False,False,False,False,False,False,False
Casa,Jardim Glória,252.0,3.0,3.0,2.0,1500000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim Glória,67.0,,2.0,,750000,,False,False,False,False,False,True,False,False,False,True
Casa,Jardim Glória,157.0,3.0,1.0,2.0,650000,,False,False,False,False,False,False,False,False,False,True
Casa,Jardim Glória,236.0,7.0,5.0,3.0,990000,,False,False,False,False,True,False,False,False,False,False
Casa,Jardim Glória,250.0,5.0,6.0,4.0,1100000,,False,False,True,False,False,True,False,False,False,True
Casa,Jardim Glória,252.0,3.0,3.0,2.0,800000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim Glória,160.0,4.0,2.0,,749900,,True,True,False,False,False,True,False,False,False,False
Casa,Jardim Glória,160.0,4.0,2.0,,749000,,True,True,False,False,False,True,False,False,False,True
Casa,Jardim Glória,350.0,6.0,5.0,4.0,1100000,,True,False,True,False,True,True,False,False,False,False
Casa,Jardim Glória,300.0,5.0,3.0,4.0,1100000,,False,False,True,False,False,True,False,False,False,False
Casa,Jardim Glória,130.0,3.0,2.0,2.0,750000,,True,False,False,False,False,False,False,False,False,True
Casa,Jardim Glória,160.0,7.0,5.0,4.0,1100000,,True,True,False,False,False,False,False,False,False,True
Casa,Jardim Glória,459.0,4.0,2.0,,700000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim Glória,220.0,4.0,3.0,2.0,980000,,True,False,True,False,True,True,False,True,False,False
Casa,Jardim Glória,450.0,5.0,2.0,4.0,2500000,300.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,70.0,2.0,1.0,2.0,230000,,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,384.0,4.0,5.0,4.0,2190000,568.0,False,False,True,False,True,True,True,False,False,False
Casa,Salvaterra,450.0,4.0,6.0,4.0,2890000,390.0,True,False,False,False,True,True,True,True,False,False
Casa,Salvaterra,350.0,4.0,6.0,4.0,2700000,490.0,False,False,False,False,False,True,True,True,False,False
Casa,Salvaterra,290.0,2.0,5.0,3.0,1400000,,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,300.0,3.0,3.0,2.0,1990000,,True,False,False,False,False,False,True,False,False,False
Casa,Salvaterra,371.0,3.0,5.0,4.0,1395000,340.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,350.0,4.0,4.0,10.0,2450000,250.0,True,False,False,False,True,True,False,True,False,True
Casa,Salvaterra,580.0,4.0,6.0,7.0,2980000,,False,False,True,False,True,True,True,False,False,False
Casa,Salvaterra,380.0,4.0,5.0,5.0,2640000,,False,False,False,False,False,False,True,False,False,False
Casa,Salvaterra,450.0,4.0,5.0,3.0,998000,260.0,True,False,False,False,True,False,False,False,False,False
Casa,Salvaterra,343.0,4.0,5.0,5.0,2650000,600.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,250.0,3.0,3.0,3.0,1899000,,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,265.0,4.0,4.0,2.0,1990000,477.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,312.0,4.0,5.0,2.0,1890000,380.0,True,True,False,False,True,True,False,True,False,False
Casa,Salvaterra,1000.0,3.0,2.0,3.0,2500000,380.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,315.0,4.0,3.0,2.0,2100000,380.0,False,False,False,False,False,False,False,False,False,False
Casa,Salvaterra,450.0,3.0,3.0,20.0,890000,,True,False,True,False,True,True,False,False,False,True
Casa,Salvaterra,200.0,3.0,5.0,3.0,2500000,380.0,True,True,True,False,False,True,False,False,False,True
Casa,Santa Efigênia,150.0,3.0,4.0,1.0,195000,,False,False,False,False,False,False,False,False,False,False
Casa,Santos Dumont,140.0,2.0,2.0,3.0,190000,,True,True,False,False,False,False,False,False,False,True
Casa,Santa Efigênia,150.0,3.0,3.0,1.0,195000,,True,False,False,False,False,False,False,False,False,False
Apartamento,Aeroporto,60.0,2.0,2.0,1.0,308000,,False,False,True,True,False,True,True,False,False,False
Apartamento,Aeroporto,80.0,2.0,2.0,1.0,289000,,True,False,False,True,False,False,True,False,True,False
Apartamento,Aeroporto,73.0,2.0,2.0,1.0,370000,180.0,True,False,False,True,False,False,False,False,False,False
Apartamento,Aeroporto,60.0,2.0,2.0,2.0,270000,120.0,False,False,False,False,False,False,False,False,True,False
Apartamento,Aeroporto,107.0,2.0,3.0,2.0,369990,,True,False,True,False,True,False,False,False,False,True
Apartamento,Aeroporto,69.0,2.0,2.0,1.0,269000,,True,False,False,False,False,False,False,False,False,True
Apartamento,Aeroporto,70.0,2.0,2.0,1.0,308000,250.0,True,True,True,True,False,True,False,False,False,False
Apartamento,Aeroporto,48.0,2.0,2.0,1.0,308000,,False,False,True,True,False,True,False,True,False,False
Apartamento,Aeroporto,44.0,2.0,1.0,1.0,179550,150.0,True,False,True,True,False,True,False,False,False,False
Apartamento,Aeroporto,78.0,2.0,2.0,2.0,390000,,True,True,False,True,False,False,False,False,False,False
Apartamento,Aeroporto,70.0,2.0,2.0,1.0,289900,180.0,True,True,False,True,False,False,False,False,False,False
Apartamento,Aeroporto,80.0,2.0,2.0,1.0,289000,,True,False,False,False,False,False,True,False,True,False
Apartamento,Aeroporto,78.0,2.0,1.0,2.0,420000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Aeroporto,45.0,1.0,1.0,1.0,249000,,False,False,True,False,False,False,False,False,False,False
Apartamento,Aeroporto,45.0,2.0,1.0,1.0,155000,230.0,True,False,True,False,True,True,False,True,False,False
Apartamento,Bom Clima,90.0,2.0,2.0,1.0,299900,242.0,True,False,False,False,True,False,False,True,False,True
Apartamento,Bom Clima,85.0,2.0,2.0,1.0,299000,170.0,True,True,False,False,True,False,False,True,False,False
Apartamento,Bonfim,67.0,2.0,1.0,1.0,185000,250.0,False,False,False,False,False,False,False,False,True,False
Apartamento,Vale do Ipê,79.0,3.0,2.0,1.0,320000,250.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Morro da Glória,55.0,1.0,1.0,1.0,220000,200.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Granjas Betania,50.0,2.0,1.0,1.0,185000,279.0,True,False,False,False,False,False,True,False,False,False
Apartamento,Nossa Senhora das Graças,55.0,2.0,2.0,1.0,269000,170.0,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,280.0,5.0,3.0,3.0,949620,1.0,True,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,180.0,3.0,2.0,3.0,850000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,161.0,3.0,2.0,2.0,890000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,160.0,3.0,4.0,3.0,799990,,False,False,True,False,True,True,False,False,False,True
Casa,Bom Clima,248.0,4.0,3.0,4.0,1000000,,True,False,False,False,False,False,False,False,False,True
Casa,Bom Clima,280.0,4.0,4.0,3.0,949990,,True,False,True,False,True,False,False,True,False,True
Casa,Bom Clima,570.0,4.0,5.0,4.0,1450000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,360.0,5.0,4.0,6.0,1200000,,True,False,False,False,True,False,False,False,False,False
Casa,Bom Clima,161.0,3.0,3.0,1.0,970000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,400.0,4.0,4.0,3.0,1700000,,False,True,True,False,False,False,False,False,False,True
Casa,Bom Clima,570.0,4.0,2.0,4.0,1700000,,False,False,True,False,False,True,False,True,False,False
Casa,Bom Clima,570.0,4.0,1.0,4.0,1450000,1.0,False,True,False,False,True,True,False,True,False,False
Casa,Bom Clima,161.0,3.0,2.0,2.0,940000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,350.0,4.0,5.0,3.0,1200000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,232.0,4.0,3.0,5.0,900000,,False,True,False,False,True,False,False,False,False,False
Casa,Bom Clima,309.0,3.0,4.0,10.0,900000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,180.0,3.0,3.0,3.0,940000,,False,True,False,False,False,False,False,False,False,False
Casa,Bom Clima,50.0,4.0,5.0,4.0,1450000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,350.0,3.0,2.0,6.0,850000,,True,False,False,False,True,True,False,True,False,False
Casa,Bom Clima,580.0,5.0,6.0,4.0,3300000,,True,True,False,False,True,False,False,False,False,True
Casa,Bom Clima,520.0,5.0,3.0,,3200000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,570.0,4.0,4.0,4.0,1790000,,True,False,True,False,True,True,False,False,False,True
Casa,Bom Clima,250.0,4.0,2.0,4.0,899000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,340.0,4.0,5.0,4.0,2200000,,True,False,False,False,True,False,False,False,False,False
Casa,Bom Clima,550.0,3.0,4.0,4.0,2000000,,False,False,False,False,False,False,False,False,False,False
Casa,Bom Clima,476.0,5.0,6.0,2.0,2990000,,False,False,True,False,False,False,False,True,False,True
Casa,Bom Clima,580.0,5.0,6.0,4.0,3300000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,100.0,2.0,2.0,1.0,220000,,True,True,False,False,True,False,False,False,False,False
Casa,Grama,100.0,2.0,2.0,2.0,219000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,169.0,3.0,2.0,,269000,,True,False,False,False,True,False,False,False,False,False
Casa,Grama,110.0,2.0,2.0,1.0,229000,,True,True,False,False,True,False,False,False,False,True
Casa,Grama,142.0,3.0,3.0,3.0,350000,,False,False,False,False,True,False,False,True,False,False
Casa,Grama,64.0,2.0,2.0,2.0,219000,,True,True,False,False,False,False,False,False,False,False
Casa,Grama,70.0,2.0,2.0,1.0,219000,,True,True,False,False,True,False,False,False,False,True
Casa,Grama,70.0,2.0,2.0,2.0,219000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,180.0,3.0,4.0,3.0,890000,210.0,False,False,False,False,True,False,False,True,False,False
Casa,Grama,144.0,3.0,1.0,2.0,225000,,True,False,False,False,False,False,False,False,False,False
Casa,Grama,96.0,2.0,1.0,2.0,299000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,55.0,2.0,2.0,1.0,219000,,True,False,False,False,False,False,False,False,False,False
Casa,Grama,313.0,4.0,4.0,4.0,1290000,240.0,True,True,False,False,True,False,True,False,False,True
Casa,Grama,338.0,2.0,1.0,2.0,350000,1.0,True,False,False,False,False,False,False,False,False,False
Casa,Grama,70.0,2.0,1.0,5.0,220000,,True,False,False,False,False,False,False,False,False,False
Casa,Grama,300.0,3.0,5.0,3.0,224800,,True,False,True,False,True,True,False,False,False,True
Casa,Grama,75.0,3.0,1.0,,261000,,True,True,True,False,False,False,False,False,False,False
Casa,Grama,65.0,2.0,1.0,2.0,209000,,True,True,False,False,False,False,False,False,False,True
Casa,Grama,80.0,2.0,2.0,1.0,249900,,True,True,False,False,True,False,False,False,False,True
Casa,Grama,67.0,2.0,1.0,1.0,221000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,80.0,2.0,2.0,1.0,269000,,True,False,False,False,True,False,False,True,False,True
Casa,Grama,55.0,2.0,1.0,5.0,220000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,70.0,2.0,2.0,1.0,210000,,True,True,False,False,True,False,False,False,False,True
Casa,Grama,70.0,2.0,1.0,,75000,,True,True,False,False,False,False,False,False,False,False
Casa,Grama,135.0,2.0,2.0,2.0,320000,,True,True,False,False,False,False,False,False,False,True
Casa,Grama,265.0,3.0,3.0,4.0,899000,250.0,True,False,False,False,True,False,False,True,False,True
Casa,Grama,95.0,3.0,1.0,,380000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,239.0,3.0,3.0,2.0,899000,210.0,False,False,False,False,True,False,False,True,False,True
Casa,Grama,100.0,3.0,1.0,,200000,,False,False,False,False,False,False,False,False,False,False
Casa,Grama,87.0,2.0,2.0,1.0,259000,,True,True,False,False,True,False,False,False,False,False
Casa,Grama,1590.0,3.0,2.0,4.0,450000,,False,False,False,False,True,False,False,False,False,False
Casa,Grama,90.0,2.0,2.0,2.0,375000,,True,True,True,False,True,False,False,False,False,True
